id,setid,longft,shortft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,canker,nline,neline,eline,seline,sline,swline,wline,nwline,lineindex,areaindex,sname2,ndbh,nedbh,edbh,sedbh,sdbh,swdbh,wdbh,nwdbh,sname3,dbhc,dbha,dbhr,sdbhr1d,sdbhr2d,bar,sbar
1483,4,9,9,13,11,4,1.5,2008,U07m,NM6,54,325%,0.009,0.003,0.012,16.2,NA,NA,2.7,6.8,6.1,4.3,5.9,12.7,5.4,12.7,56.72,126.88,NM6,3.5,1.3,NA.7,2.9,NA.8,NA,1,NA,NM6,6,1.28,1.18,6.8,7.62,0.74,10.88
1484,4,9,9,14,11,4,0.8,2008,U07m,NM6,54,357%,0.003,0.001,0.003,13.1,NA,NA,3.1,6.8,1.9,3.8,2.5,6.8,9,5.7,39.56,69.91,NM6,1.5,NA.7,2.9,1.9,2.1,NA.7,NA,1,NM6,7,1.35,0.59,13.5,4.7,0.25,32.28
1485,4,9,9,15,11,4,2.1,2008,U07m,NM6,54,213%,0.016,0.006,0.024,19.5,NA,NA,6.5,5.3,4.7,7.9,4.2,8.6,6.8,12.7,56.75,139.14,NM6,NA.8,2.9,1.9,1.3,2.4,1,NA.7,NA,NM6,7,1.37,1.53,5.24,12.04,1.63,4.9
1486,4,9,9,16,11,4,2.4,2008,U07m,NM6,54,241%,0.022,0.008,0.031,21.4,NA,NA,4.8,7.1,5.8,7.8,3.7,5.2,6.4,9.9,50.62,110.21,NM6,2.1,1.9,1.3,1.5,3.5,3.5,1,NA.7,NM6,8,1.94,1.24,6.46,13.05,1.21,6.59
1487,4,9,9,17,11,5,3.5,2008,U07m,NM6,55,113%,0.035,0.017,0.067,23.6,NA,NA,5.3,9.3,6.3,6.7,4.7,10.1,4.5,9.9,56.89,131.82,NM6,2.4,1.3,1.5,3.1,3.2,NA.9,3.5,1,NM6,8,2.11,1.66,4.83,17.1,2.25,3.56
1488,4,9,9,18,11,5,3.2,2008,U07m,NM6,55,355%,0.044,0.014,0.056,22.5,NA,NA,4.3,8.7,4.6,6.2,4.9,7.3,7,6.1,48.96,102.75,NM6,3.5,1.5,3.1,3.4,2.7,2.4,NA.9,3.5,NM6,8,2.62,1.22,6.56,12.01,1.33,6.03
1489,4,9,9,19,11,5,2.7,2008,U07m,NM6,55,272%,0.029,0.01,0.04,21.2,NA,NA,4.1,5.9,4,6.4,5.3,7.8,4.8,9.5,47.79,95.55,NM6,3.2,3.1,3.4,2.7,1.9,1.7,2.4,NA.9,NM6,8,2.41,1.12,7.15,10.64,1.13,7.1
1490,4,9,9,20,11,5,1.9,2008,U07m,NM6,55,261%,0.014,0.005,0.02,18.3,NA,NA,3.7,4.6,3.7,5.9,4.8,10.5,4.8,5.6,43.53,81.8,NM6,2.7,3.4,2.7,2.2,1.7,NA.4,1.7,2.4,NM6,8,2.15,0.88,9.05,10.61,0.68,11.82
1491,4,9,9,21,11,NA,1.7,2008,U07m,NM6,NA,221%,0.011,0.004,0.016,NA,NA,NA,4.3,4.9,3.9,12.7,9,12.7,7.3,6.4,61.2,171.6,NM6,1.9,2.7,2.2,NA,NA,NA,NA.4,1.7,NM6,5,1.11,1.53,5.24,7.55,1.23,6.5
1492,4,9,9,1,12,NA,3.1,2008,U07m,NM6,NA,182%,0.035,0.013,0.054,NA,NA,NA,9,12.7,9,12.7,4.3,6.1,4.8,12.7,71.36,222.5,NM6,NA,NA,NA,NA,3.4,3.4,2.7,NA,NM6,3,1.19,2.61,3.06,2.97,2.53,3.16
1493,4,9,9,2,12,NA,3.4,2008,U07m,NM6,NA,119%,0.034,0.016,0.063,NA,NA,NA,4.7,12.7,9,12.7,5,7.2,4.5,7.1,62.99,172.12,NM6,3.1,NA,NA,NA,2.7,2.6,3.4,2.7,NM6,5,1.81,1.88,4.26,5.92,2.18,3.68
1494,4,9,9,3,12,NA,2.7,2008,U07m,NM6,NA,220%,0.028,0.01,0.041,NA,NA,NA,4,12.7,9,12.7,4.7,6.5,4.6,5.6,59.82,158.25,NM6,3.4,NA,NA,NA,2.5,2.6,2.6,3.4,NM6,5,1.81,1.49,5.37,4.75,1.36,5.88
1495,4,9,9,4,12,NA,2.5,2008,U07m,NM6,NA,219%,0.023,0.009,0.034,NA,NA,NA,4.3,12.7,9,12.7,4.1,5.8,4.4,6.2,59.31,155.55,NM6,2.7,NA,NA,NA,3,3,2.6,2.6,NM6,5,1.74,1.44,5.56,4.52,1.29,6.21
1496,4,9,9,5,12,NA,3,2008,U07m,NM6,NA,149%,0.029,0.012,0.049,NA,NA,NA,4.9,12.7,9,12.7,3.8,6.4,4.5,6.8,60.85,161.57,NM6,2.5,NA,NA,NA,4.1,3,3,2.6,NM6,5,1.9,1.58,5.07,5.09,1.51,5.31
1497,4,9,9,6,12,NA,4.1,2008,U07m,NM6,NA,114%,0.049,0.023,0.092,NA,NA,NA,5.2,12.7,9,12.7,4.6,7,5.2,7.3,63.71,175.89,NM6,3,NA,NA,NA,4,3.4,3,3,NM6,5,2.05,2,4,6.33,2.46,3.25
1498,4,9,9,7,12,NA,4,2008,U07m,NM6,NA,90%,0.041,0.022,0.087,NA,NA,NA,4.4,12.7,9,12.7,4.8,5.8,4.9,7.3,61.62,166.31,NM6,4.1,NA,NA,NA,3.5,4.8,3.4,3,NM6,5,2.35,1.7,4.7,5.46,1.76,4.54
1499,4,9,9,8,12,NA,3.5,2008,U07m,NM6,NA,178%,0.043,0.017,0.067,NA,NA,NA,4.2,12.7,9,12.7,5,12.7,3.8,6.5,66.64,180.23,NM6,4,NA,NA,NA,2.8,NA,4.8,3.4,NM6,4,1.88,1.87,4.29,3.88,1.68,4.77
1500,4,9,9,9,12,NA,2.8,2008,U07m,NM6,NA,62%,0.016,0.011,0.042,NA,NA,NA,4,12.7,9,12.7,6,5.8,9,4.7,63.99,178.54,NM6,3.5,NA,NA,NA,1.4,3.3,NA,4.8,NM6,4,1.63,1.72,4.64,4.23,1.3,6.14
1501,4,9,9,10,12,NA,1.4,2008,U07m,NM6,NA,336%,0.008,0.003,0.011,NA,NA,NA,3,12.7,9,12.7,2.4,3.7,2.7,12.7,58.95,137.4,NM6,2.8,NA,NA,NA,3.9,3.4,3.3,NA,NM6,4,1.67,0.84,9.57,1.69,0.34,23.21
1502,4,9,9,11,12,NA,3.9,2008,U07m,NM6,NA,109%,0.043,0.021,0.083,NA,NA,NA,6.6,12.7,9,12.7,6.8,6.7,4.8,6.9,66.24,196.45,NM6,1.4,NA,NA,NA,1.3,3.5,3.4,3.3,NM6,5,1.61,2.42,3.31,9.23,3.17,2.52
1503,4,9,9,12,12,NA,1.3,2008,U07m,NM6,NA,168%,0.006,0.002,0.009,NA,NA,NA,2.3,12.7,9,12.7,5.9,5.9,2.4,3.5,54.42,140.6,NM6,3.9,NA,NA,NA,NA.7,1.5,3.5,3.4,NM6,5,1.63,0.8,10,3.81,0.32,24.71
1504,4,9,9,13,12,NA,0.7,2008,U07m,NM6,NA,444%,0.002,0.001,0.003,NA,NA,NA,3.1,12.7,9,12.7,1.8,5.9,2.9,2.1,50.28,117.25,NM6,1.3,NA,NA,NA,2.9,NA.8,1.5,3.5,NM6,5,1.25,0.56,14.29,2.32,0.16,51.51
1505,4,9,9,14,12,NA,2.9,2008,U07m,NM6,NA,229%,0.032,0.011,0.046,NA,NA,NA,7.3,12.7,9,12.7,5.4,7.4,7.1,8.4,69.97,213.12,NM6,NA.7,NA,NA,NA,1.9,2.1,NA.8,1.5,NM6,5,0.87,3.31,2.41,12.61,5.9,1.36
1506,4,9,9,15,12,NA,1.9,2008,U07m,NM6,NA,178%,0.013,0.005,0.02,NA,NA,NA,3.6,12.7,9,12.7,5.3,5.6,4.3,9,62.22,165.02,NM6,2.9,NA,NA,NA,1.3,2.4,2.1,NA.8,NM6,5,1.19,1.6,5,6.19,1.38,5.79
1507,4,9,9,16,12,NA,1.3,2008,U07m,NM6,NA,312%,0.007,0.002,0.009,NA,NA,NA,3.7,12.7,9,12.7,4.2,3.4,3.2,4.9,53.77,136.93,NM6,1.9,NA,NA,NA,1.5,3.5,2.4,2.1,NM6,5,1.43,0.91,8.77,3.08,0.48,16.73
1508,4,9,9,17,12,6,1.5,2008,U07m,NM6,56,160%,0.008,0.003,0.013,NA,NA,NA,4.8,12.7,9,12.7,2.9,4.1,2.7,4.9,53.87,137.01,NM6,1.3,NA,NA,NA,3.1,3.2,3.5,2.4,NM6,5,1.69,0.89,9,3.16,0.46,17.58
1509,4,9,9,18,12,6,3.1,2008,U07m,NM6,56,182%,0.035,0.013,0.054,NA,NA,NA,6.1,12.7,9,12.7,4.3,6.8,4.4,6,62.02,170.76,NM6,1.5,NA,NA,NA,3.4,2.7,3.2,3.5,NM6,5,1.79,1.73,4.61,5.98,1.76,4.54
1510,4,9,9,19,12,6,3.4,2008,U07m,NM6,56,119%,0.034,0.016,0.063,NA,NA,NA,4.7,12.7,9,12.7,5,8.2,5,6.6,63.92,176.26,NM6,3.1,NA,NA,NA,2.7,1.9,2.7,3.2,NM6,5,1.7,2,4,6.47,2.43,3.29
1511,4,9,9,20,12,6,2.7,2008,U07m,NM6,56,220%,0.028,0.01,0.041,NA,NA,NA,4,12.7,9,12.7,5,7.8,5.3,6.4,62.86,170.37,NM6,3.4,NA,NA,NA,2.2,1.7,1.9,2.7,NM6,5,1.49,1.82,4.41,6.03,1.93,4.14
1512,4,9,9,21,12,NA,2.2,2008,U07m,NM6,NA,384%,0.021,0.007,0.026,NA,NA,NA,4,12.7,9,12.7,9,12.7,5.1,6.8,72.13,225.05,NM6,2.7,NA,NA,NA,NA,NA,1.7,1.9,NM6,3,0.79,2.79,2.86,3.27,2.81,2.85
1513,3,9,9,1,1,1,1.6,2007,U07m,17XGA04,1,NA,NA,0.005,0.014,NA,NA,NA,9,12.7,3,6,6.3,12.7,9,12.7,71.43,223.29,17XGA04,NA,NA,3.2,1.8,NA.7,NA,NA,NA,17XGA04,3,0.71,2.25,3.56,3.67,1.47,5.46
1514,3,9,9,2,1,1,0.7,2007,U07m,17XGA04,1,NA,NA,0.001,0.003,NA,NA,NA,2.7,2.3,2.5,3.4,2.6,12.7,9,12.7,48.05,115.62,17XGA04,1.6,3.2,1.8,1.9,1.7,NA,NA,NA,17XGA04,5,1.27,0.55,14.57,1.83,0.17,46
1515,3,9,9,3,1,1,1.7,2007,U07m,17XGA04,1,NA,NA,0.005,0.016,NA,NA,NA,6.4,6.2,4.3,7.5,5.1,12.7,9,12.7,63.82,180.53,17XGA04,NA.7,1.8,1.9,1.2,1.3,NA,NA,NA,17XGA04,5,0.86,1.97,4.06,6.99,2.21,3.62
1516,3,9,9,4,1,1,1.3,2007,U07m,17XGA04,1,NA,NA,0.003,0.009,NA,NA,NA,3.9,5.2,4.7,4.5,4,12.7,9,12.7,56.71,146.17,17XGA04,1.7,1.9,1.2,2.4,1.6,NA,NA,NA,17XGA04,5,1.1,1.18,6.77,3.89,0.83,9.62
1517,3,9,9,5,1,1,1.6,2007,U07m,82XAA04,2,NA,NA,0.005,0.014,NA,NA,NA,5,7.3,3.6,4.7,5.5,12.7,9,12.7,60.57,165.6,82XAA04,1.3,1.2,2.4,2.7,1,NA,NA,NA,82XAA04,5,1.08,1.49,5.38,5.42,1.19,6.71
1518,3,9,9,6,1,1,1,2007,U07m,82XAA04,2,NA,NA,0.002,0.005,NA,NA,NA,3.5,3.7,2.4,3.3,2.6,12.7,9,12.7,50.09,122.3,82XAA04,1.6,2.4,2.7,2.8,2.4,NA,NA,NA,82XAA04,5,1.49,0.67,11.9,2.19,0.27,29.21
1519,3,9,9,7,1,1,2.4,2007,U07m,82XAA04,2,NA,NA,0.01,0.031,NA,NA,NA,6.4,6,4.2,8.5,6.5,12.7,9,12.7,65.98,193.39,82XAA04,1,2.7,2.8,1.2,NA.9,NA,NA,NA,82XAA04,5,1.07,2.23,3.58,8.81,2.51,3.19
1520,3,9,9,8,1,1,0.9,2007,U07m,82XAA04,2,NA,NA,0.001,0.004,NA,NA,NA,2.5,3.1,3.9,4.6,9,12.7,9,12.7,57.45,160.28,82XAA04,2.4,2.8,1.2,1.6,NA,NA,NA,NA,82XAA04,4,1,0.9,8.89,2.01,0.37,21.73
1521,3,9,9,9,1,4,NA,2007,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA.9,1.2,1.6,1.9,NA,NA,NA,NA,2XT4E04,4,0.7,0,0,0,0,0
1522,3,9,9,10,1,4,NA,2007,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA,1.6,1.9,2.8,NA,NA,NA,NA,2XT4E04,3,0.79,0,0,0,0,0
1523,3,9,9,11,1,4,NA,2007,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA,1.9,2.8,3,NA,NA,NA,NA,2XT4E04,3,0.96,0,0,0,0,0
1524,3,9,9,12,1,4,NA,2007,U07m,2XT4E04,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA,2.8,3,NA,3,NA,NA,NA,2XT4E04,3,1.1,0,0,0,0,0
1525,3,9,9,13,1,4,3,2007,U07m,83XAA04,4,NA,NA,0.016,0.049,NA,NA,NA,9,6.4,9,8.5,4.6,12.7,9,12.7,71.88,223.32,83XAA04,NA,3,NA,1.5,2.9,NA,NA,NA,83XAA04,3,0.93,3.24,2.47,4.03,3.66,2.18
1526,3,9,9,14,1,4,2.9,2007,U07m,83XAA04,4,NA,NA,0.015,0.045,NA,NA,NA,4.4,12.7,5.9,9.5,4.3,12.7,9,12.7,71.35,201.49,83XAA04,3,NA,1.5,1,3.1,NA,NA,NA,83XAA04,4,1.07,2.7,2.97,6.74,3.08,2.6
1527,3,9,9,15,1,4,3.1,2007,U07m,83XAA04,4,NA,NA,0.018,0.054,NA,NA,NA,4.7,8.6,6.8,12.7,5.3,12.7,9,12.7,72.48,214.66,83XAA04,2.9,1.5,1,NA,2.2,NA,NA,NA,83XAA04,4,0.95,3.26,2.45,7.64,4.66,1.72
1528,3,9,9,16,1,4,2.2,2007,U07m,83XAA04,4,NA,NA,0.009,0.028,NA,NA,NA,3.7,8.8,9,6.2,4.2,12.7,9,12.7,66.38,185.24,83XAA04,3.1,1,NA,2.3,2.5,NA,NA,NA,83XAA04,4,1.11,1.98,4.05,4.75,1.75,4.58
1529,3,9,9,17,1,5,2.5,2007,U07m,81XAA04,5,NA,NA,0.011,0.033,NA,NA,NA,4.8,12.7,4.7,6.5,3.9,12.7,9,12.7,67.03,182.3,81XAA04,2.2,NA,2.3,2.4,3.3,NA,NA,NA,81XAA04,4,1.27,1.96,4.08,4.02,1.87,4.28
1530,3,9,9,18,1,5,3.3,2007,U07m,81XAA04,5,NA,NA,0.02,0.061,NA,NA,NA,5.1,7.5,5.2,5.8,4.8,12.7,9,12.7,62.91,173.62,81XAA04,2.5,2.3,2.4,3.9,2.9,NA,NA,NA,81XAA04,5,1.75,1.89,4.24,6.11,2.13,3.76
1531,3,9,9,19,1,5,2.9,2007,U07m,81XAA04,5,NA,NA,0.015,0.045,NA,NA,NA,4.2,7,3.8,7,5.6,12.7,9,12.7,61.99,167.87,81XAA04,3.3,2.4,3.9,2.4,1.8,NA,NA,NA,81XAA04,5,1.73,1.68,4.76,5.65,1.65,4.86
1532,3,9,9,20,1,5,1.8,2007,U07m,81XAA04,5,NA,NA,0.006,0.018,NA,NA,NA,3.4,4,3.9,9.2,9,12.7,9,12.7,63.94,189.05,81XAA04,2.9,3.9,2.4,NA.7,NA,NA,NA,NA,81XAA04,4,1.24,1.45,5.5,4.4,0.87,9.22
1533,3,9,9,21,1,NA,NA,2007,U07m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,1.8,2.4,NA.7,NA,NA,NA,NA,NA,NA,3,0.61,0,0,0,0,0
1534,3,9,9,1,2,1,3.2,2007,U07m,80XAA04,10,NA,NA,0.019,0.056,NA,NA,NA,9,12.7,4.8,6.6,5.8,10.4,6,12.7,68.03,197.55,80XAA04,NA,NA,2.8,3,1.8,NA.7,1.6,NA,80XAA04,5,1.24,2.59,3.09,10.56,3.54,2.26
1535,3,9,9,2,2,1,1.8,2007,U07m,80XAA04,10,NA,NA,0.006,0.018,NA,NA,NA,3.2,5,3.4,5.3,4.4,6.5,6.5,6.7,41.07,74.54,80XAA04,3.2,2.8,3,2.5,1.9,1.7,NA.7,1.6,80XAA04,8,2.17,0.83,9.67,8.23,0.6,13.23
1536,3,9,9,3,2,1,1.9,2007,U07m,80XAA04,10,NA,NA,0.007,0.02,NA,NA,NA,4.6,4.9,3.9,5.1,5.5,7.6,4.8,9.3,45.71,90.2,80XAA04,1.8,3,2.5,2.8,1.2,1.3,1.7,NA.7,80XAA04,8,1.87,1.01,7.89,10,0.88,9.1
1537,3,9,9,4,2,1,1.2,2007,U07m,80XAA04,10,NA,NA,0.003,0.008,NA,NA,NA,3.5,4.1,2.7,4.9,3,5.5,4.3,5.3,33.28,47.6,80XAA04,1.9,2.5,2.8,1.9,2.4,1.6,1.3,1.7,80XAA04,8,2.01,0.6,13.42,5.05,0.34,23.76
1538,3,9,9,5,2,1,2.4,2007,U07m,84XAA04,9,NA,NA,0.01,0.031,NA,NA,NA,6,5.9,5,8.7,4.2,9,5.4,8.3,52.5,115.35,84XAA04,1.2,2.8,1.9,1.1,2.7,1,1.6,1.3,84XAA04,8,1.7,1.41,5.67,12.94,1.73,4.63
1539,3,9,9,6,2,1,2.7,2007,U07m,84XAA04,9,NA,NA,0.013,0.039,NA,NA,NA,4.8,7.5,6.4,8.8,4.4,6.7,6.6,8,53.16,121.35,84XAA04,2.4,1.9,1.1,1.2,2.8,2.4,1,1.6,84XAA04,8,1.8,1.5,5.33,13.73,2,4
1540,3,9,9,7,2,1,2.8,2007,U07m,84XAA04,9,NA,NA,0.015,0.044,NA,NA,NA,4.6,9.1,6.3,8.7,6.3,9.6,4.8,9.4,58.87,143.1,84XAA04,2.7,1.1,1.2,1.3,1.2,NA.9,2.4,1,84XAA04,8,1.48,1.9,4.21,17.48,3.04,2.63
1541,3,9,9,8,2,1,1.2,2007,U07m,84XAA04,9,NA,NA,0.003,0.008,NA,NA,NA,2.7,6.4,4.3,3.7,3.9,12.7,5.1,4.2,43.08,78.83,84XAA04,2.8,1.2,1.3,2.9,1.6,NA,NA.9,2.4,84XAA04,7,1.64,0.73,10.92,5.35,0.4,19.8
1542,3,9,9,9,2,4,1.6,2007,U07m,18XAG04,8,NA,NA,0.005,0.014,NA,NA,NA,5.1,7,3.2,5.8,4.1,12.7,9,8.1,55.17,135.51,18XAG04,1.2,1.3,2.9,1.9,1.9,NA,NA,NA.9,18XAG04,6,1.26,1.27,6.31,6.58,1.05,7.64
1543,3,9,9,10,2,4,1.9,2007,U07m,18XAG04,8,NA,NA,0.007,0.02,NA,NA,NA,4.9,5,4.5,6.9,3.6,12.7,9,12.7,59.43,155.96,18XAG04,1.6,2.9,1.9,1.6,2.8,NA,NA,NA,18XAG04,5,1.35,1.41,5.68,4.71,1.16,6.92
1544,3,9,9,11,2,4,2.8,2007,U07m,18XAG04,8,NA,NA,0.014,0.042,NA,NA,NA,5.4,7.6,5.7,6,4.3,12.7,9,12.7,63.51,175.92,18XAG04,1.9,1.9,1.6,3.1,3,NA,NA,NA,18XAG04,5,1.44,1.95,4.11,6.53,2.21,3.62
1545,3,9,9,12,2,4,3,2007,U07m,18XAG04,8,NA,NA,0.016,0.049,NA,NA,NA,4.7,8.3,4.4,6.8,9,6.4,9,12.7,61.29,160.97,18XAG04,2.8,1.6,3.1,2.6,NA,3,NA,NA,18XAG04,5,1.64,1.83,4.37,6.07,2.01,3.97
1546,3,9,9,13,2,4,NA,2007,U07m,81XAA04,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,81XAA04,3,3.1,2.6,2.6,1.5,2.9,3,NA,81XAA04,7,2.34,0,0,0,0,0
1547,3,9,9,14,2,4,1.5,2007,U07m,81XAA04,7,NA,NA,0.004,0.012,NA,NA,NA,9,4.7,3.3,5.5,5.4,4.2,3.1,4.2,39.27,67.53,81XAA04,NA,2.6,2.6,2,1,3.1,2.9,3,81XAA04,7,2.15,0.7,11.47,4.9,0.4,20.24
1548,3,9,9,15,2,4,1,2007,U07m,81XAA04,7,NA,NA,0.002,0.005,NA,NA,NA,3.6,3.5,3,4.2,9,4,2.2,3.3,32.81,48.68,81XAA04,1.5,2.6,2,2,NA,2.2,3.1,2.9,81XAA04,7,2.04,0.49,16.3,3.17,0.2,39.87
1549,3,9,9,16,2,4,NA,2007,U07m,81XAA04,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,81XAA04,1,2,2,2.6,2.3,2.5,2.2,3.1,81XAA04,8,2.21,0,0,0,0,0
1550,3,9,9,17,2,5,2.3,2007,U07m,80XAA04,6,NA,NA,0.01,0.03,NA,NA,NA,9,6.8,4.2,5.6,4.4,5.2,4.3,6.5,46.11,95.73,80XAA04,NA,2,2.6,2.9,2.4,3.3,2.5,2.2,80XAA04,7,2.24,1.03,7.78,6.45,0.9,8.87
1551,3,9,9,18,2,5,2.4,2007,U07m,80XAA04,6,NA,NA,0.01,0.031,NA,NA,NA,4.6,6.1,4.1,7.5,3.4,5.8,3.8,6.2,41.45,71.69,80XAA04,2.3,2.6,2.9,1.7,3.9,2.9,3.3,2.5,80XAA04,8,2.76,0.87,9.21,7.34,0.72,11.13
1552,3,9,9,19,2,5,3.9,2007,U07m,80XAA04,6,NA,NA,0.027,0.082,NA,NA,NA,5.6,7.3,6.3,7.5,5.6,8.7,5.2,6.9,53,121.25,80XAA04,2.4,2.9,1.7,2.7,2.4,1.8,2.9,3.3,80XAA04,8,2.51,1.55,5.15,13.03,2.31,3.46
1553,3,9,9,20,2,5,2.4,2007,U07m,80XAA04,6,NA,NA,0.01,0.031,NA,NA,NA,3.4,7.5,4.2,6.4,7,12.7,5.1,5.8,52.08,117.36,80XAA04,3.9,1.7,2.7,2.4,NA.7,NA,1.8,2.9,80XAA04,7,2.01,1.19,6.71,9.51,1.06,7.52
1554,3,9,9,21,2,NA,0.7,2007,U07m,NM6,NA,NA,NA,0.001,0.002,NA,NA,NA,2,2.6,2,12.7,9,12.7,9,3.6,53.7,148.31,NM6,2.4,2.7,2.4,NA,NA,NA,NA,1.8,NM6,4,1.16,0.6,13.29,1.23,0.18,45
1555,3,9,9,1,3,1,2.8,2007,U07m,83XAA04,11,NA,NA,0.014,0.043,NA,NA,NA,9,12.7,9,8.1,4.3,7.7,4.2,12.7,67.85,202.02,83XAA04,NA,NA,NA,1.6,3,1.8,3.2,NA,83XAA04,4,1.2,2.33,3.43,5.11,2.5,3.19
1556,3,9,9,2,3,1,3,2007,U07m,83XAA04,11,NA,NA,0.016,0.048,NA,NA,NA,4.7,12.7,5.9,11.6,4.9,7.8,5.6,6.2,59.31,142.86,83XAA04,2.8,NA,1.6,NA.3,2.5,1.9,1.8,3.2,83XAA04,7,1.76,1.7,4.7,18.33,2.13,3.76
1557,3,9,9,3,3,1,2.5,2007,U07m,83XAA04,11,NA,NA,0.011,0.034,NA,NA,NA,4.1,7.8,8,12.2,4.2,8.6,5.1,7.4,57.48,138.95,83XAA04,3,1.6,NA.3,NA.1,2.8,1.2,1.9,1.8,83XAA04,8,1.59,1.57,5.08,41.41,1.8,4.45
1558,3,9,9,4,3,1,2.8,2007,U07m,83XAA04,11,NA,NA,0.015,0.044,NA,NA,NA,4.8,11.5,8.7,6.7,5.4,6.9,6.3,7.6,57.76,145.94,83XAA04,2.5,NA.3,NA.1,2.5,1.9,2.4,1.2,1.9,83XAA04,8,1.6,1.75,4.57,46.02,2.32,3.45
1559,3,9,9,5,3,1,1.9,2007,U07m,1XTE04,12,NA,NA,0.007,0.02,NA,NA,NA,3.6,12.1,3.9,7.1,5.7,5.3,4,7.8,49.46,95.26,1XTE04,2.8,NA.1,2.5,1.5,1.1,2.7,2.4,1.2,1XTE04,8,1.79,1.06,7.53,26.51,0.9,8.88
1560,3,9,9,6,3,1,1.1,2007,U07m,1XTE04,12,NA,NA,0.002,0.007,NA,NA,NA,3.3,3.9,3.8,4.7,4.3,3.6,2.6,4,30.16,40.28,1XTE04,1.9,2.5,1.5,1.9,1.2,2.8,2.7,2.4,1XTE04,8,2.11,0.52,15.36,4.51,0.25,31.45
1561,3,9,9,7,3,1,1.2,2007,U07m,1XTE04,12,NA,NA,0.002,0.007,NA,NA,NA,4.7,5.7,3.5,4,4.3,6.4,2.7,3.9,35.16,53.48,1XTE04,1.1,1.5,1.9,2.6,1.3,1.2,2.8,2.7,1XTE04,8,1.89,0.64,12.58,5.78,0.36,22.28
1562,3,9,9,8,3,1,1.3,2007,U07m,1XTE04,12,NA,NA,0.003,0.01,NA,NA,NA,4.7,5.2,3,8.3,2.8,5.7,4.7,4,38.33,59.38,1XTE04,1.2,1.9,2.6,NA.7,2.9,1.6,1.2,2.8,1XTE04,8,1.86,0.7,11.46,6.93,0.42,19.26
1563,3,9,9,9,3,4,2.9,2007,U07m,80XAA04,13,NA,NA,0.015,0.046,NA,NA,NA,6.2,6.7,7.3,9.7,5.4,7.7,5.8,9,57.82,144.31,80XAA04,1.3,2.6,NA.7,NA.9,1.9,1.9,1.6,1.2,80XAA04,8,1.51,1.92,4.17,17.99,3.21,2.49
1564,3,9,9,10,3,4,1.9,2007,U07m,80XAA04,13,NA,NA,0.007,0.02,NA,NA,NA,3.6,9.3,6.1,11,4.9,5.1,4.5,6.9,51.4,111.29,80XAA04,2.9,NA.7,NA.9,NA.3,1.6,2.8,1.9,1.6,80XAA04,8,1.59,1.2,6.68,15.87,1.1,7.3
1565,3,9,9,11,3,4,1.6,2007,U07m,80XAA04,13,NA,NA,0.005,0.014,NA,NA,NA,4.1,8.1,7.6,10.7,3.1,4.4,3.3,5.8,47.14,99.12,80XAA04,1.9,NA.9,NA.3,NA.3,3.1,3,2.8,1.9,80XAA04,8,1.78,0.9,8.88,15.75,0.59,13.54
1566,3,9,9,12,3,4,3.1,2007,U07m,80XAA04,13,NA,NA,0.018,0.054,NA,NA,NA,5.9,11.6,8.2,7.3,4.9,12.7,4.6,6.7,61.94,159.33,80XAA04,1.6,NA.3,NA.3,2.3,2.6,NA,3,2.8,80XAA04,7,1.61,1.92,4.16,27.28,2.43,3.29
1567,3,9,9,13,3,4,2.6,2007,U07m,82XAA04,14,NA,NA,0.012,0.036,NA,NA,NA,4.1,11.4,4.8,11.8,4.5,8.1,9,5.9,59.59,140.49,82XAA04,3.1,NA.3,2.3,NA.2,2.6,1.5,NA,3,82XAA04,7,1.63,1.6,5,27.24,1.64,4.89
1568,3,9,9,14,3,4,2.6,2007,U07m,82XAA04,14,NA,NA,0.013,0.038,NA,NA,NA,4.5,6.8,8.4,7,5.1,9.2,5.7,12.7,59.37,145.18,82XAA04,2.6,2.3,NA.2,2.1,2,1,1.5,NA,82XAA04,7,1.46,1.78,4.5,22,2.28,3.51
1569,3,9,9,15,3,4,2,2007,U07m,82XAA04,14,NA,NA,0.007,0.021,NA,NA,NA,3.9,11.6,4.4,5.4,4.5,12.7,6,7.3,55.79,123.73,82XAA04,2.6,NA.2,2.1,2.7,2,NA,1,1.5,82XAA04,7,1.51,1.32,6.05,16.8,1.24,6.44
